label,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20
?,459.01288,73.3394,44.220516,16.784317,8.401266,26.627768,2.2748923,18.918825,-3.3073251,15.198744,1.7779093,8.172603,-1.1200014,4.376434,-4.8601193,5.5483465,-6.5915594,8.449438,-3.9672263,2.566508
?,427.26712,68.835236,43.813416,16.696005,9.577246,23.093925,0.5347524,18.069862,-3.7533627,14.348568,-0.2095861,4.2297354,-3.5484824,1.7226193,-5.8106203,3.9833627,-8.568025,5.319375,-7.0326962,-0.19081265
?,413.2588,82.54334,46.121025,18.761057,9.611559,22.41536,2.27353,18.544777,-4.3435607,16.138678,2.0299401,5.2846556,-3.5475893,5.987239,-2.6595411,5.970376,-7.7389936,5.652458,-6.393883,4.532157
?,422.70905,79.086876,50.262592,21.891808,9.047652,18.822664,-2.5149884,16.820812,-7.1265955,17.632744,0.51900244,4.0914445,-2.7305055,2.0510063,-6.77222,4.0522804,-10.085793,5.698899,-5.982974,0.37982783
?,435.70627,71.8092,51.95288,29.612461,11.908578,22.739752,-2.9957013,16.007713,-7.766776,14.896805,-0.34462416,7.3893356,-3.2633276,2.002134,-7.4087634,6.5826783,-10.815475,6.534343,-5.6249557,0.38447726
?,418.19858,73.87378,46.90901,19.855408,9.149267,24.169067,4.082225,21.54856,-1.2202044,17.925018,-0.45948005,3.4472249,-2.1072397,5.3479753,-3.6524248,5.642063,-6.606806,8.327833,-3.7739944,2.4122367
?,423.41315,72.75471,48.226925,23.769976,10.800866,20.820887,-0.3738586,21.961151,-5.5172186,15.735199,1.8431698,4.3308496,-5.0358834,3.2401683,-5.7122917,6.120495,-9.259556,6.2190785,-5.414081,2.5420923
?,433.27414,75.082214,45.9411,21.74649,8.887187,20.047329,0.67497146,19.659004,-9.170844,14.578807,-2.1578848,5.9409633,0.2123852,6.8348827,-6.167507,5.309697,-11.546173,3.8419108,-8.005942,-0.58766437
?,435.27362,74.23872,48.610172,21.21886,9.412755,23.01348,-1.1990659,19.04547,-7.4933815,17.474794,1.3032279,6.1025047,-2.766808,3.9284377,-6.3589244,6.875364,-10.000049,4.9461007,-8.399294,0.89881516
?,422.82108,66.90618,50.800068,25.15954,9.202042,23.898638,0.36741593,20.514637,-7.344734,16.356314,-0.9813799,6.444564,-3.0522468,5.672969,-5.150242,6.9139047,-9.671106,7.6581435,-4.832537,2.5334673
?,421.06332,72.6538,50.674488,22.03456,7.1125193,20.952923,-0.56094134,24.696146,-2.8512552,19.040493,3.0954232,5.8813505,-4.780413,2.9663787,-7.3693514,8.025933,-9.364954,7.4557962,-6.0776114,-0.03061337
?,428.7332,74.92514,51.860428,24.713213,11.744889,22.300188,-2.1638649,18.414257,-7.535364,18.452993,2.2525632,5.887985,-0.7086157,3.6227083,-5.5136647,9.4162445,-6.6327834,7.105595,-4.847135,3.0221546
?,429.00668,67.62452,49.48538,23.054403,10.517419,23.812212,-2.1999168,19.239153,-6.2827744,15.331119,-1.5605922,4.867155,-3.7059782,2.0852754,-8.6242695,6.8017545,-7.7524643,5.1426487,-6.119509,2.3565679
?,436.711,74.72692,54.435143,25.372547,11.079034,20.6366,-3.7503974,18.835524,-5.3930626,14.302052,-1.6207368,5.6624284,-2.6977336,7.684878,-3.9328141,5.010347,-10.386125,4.5941033,-8.269091,0.61797667
?,432.60706,70.38787,54.14595,28.284523,11.684544,24.095493,3.22741,23.436104,-4.8387456,17.626757,0.22937219,5.3958545,-0.82099986,5.2464504,-6.402076,10.021514,-6.011782,6.3997283,-5.7866545,4.710189
?,418.0217,64.37457,47.64656,21.430817,9.72095,24.842747,1.8660239,20.904762,-5.619171,14.841362,-0.40106833,5.027618,-2.399739,4.6949368,-7.9051304,5.0367327,-7.947343,5.35351,-6.741232,3.4896443
?,427.91608,69.16713,45.280006,25.495338,15.068853,21.317371,-2.6839466,19.22667,-9.357448,12.426512,0.3316136,7.0931726,-2.7748275,1.2783731,-5.8642616,7.993063,-9.342113,5.5193276,-7.014117,2.3819227
?,430.92712,71.92813,48.221455,22.025412,7.8635235,22.069777,0.72994804,21.230492,-7.7674737,14.710545,-3.1510375,4.7374897,-3.977528,3.1392808,-6.1573615,6.777843,-9.937866,6.278218,-6.087548,4.969307
?,427.6642,70.130394,46.88254,23.035604,10.1568,21.37677,-2.2102752,21.326519,-2.5154965,15.490334,-1.894956,4.070381,-4.8968344,2.670902,-4.6386857,8.353521,-8.130081,6.365387,-6.3255796,2.5383503
?,431.68646,73.916306,46.859722,18.376633,8.570739,22.495441,1.1156815,23.828827,-3.9441462,17.071177,0.16955227,5.067695,-5.1580706,0.44354814,-7.5055995,8.6284685,-9.168289,3.6203558,-10.189187,-0.3238058
?,427.95932,72.105415,49.89828,22.162748,7.28996,20.849253,1.0399868,21.936768,-6.522879,14.100759,-0.2208023,6.708164,-3.1352344,1.5501167,-8.937834,5.8782253,-9.137009,4.597295,-6.794112,1.1862944
?,480.42712,103.16162,51.54711,25.70692,15.982907,21.892551,-0.8509861,21.007118,-5.360647,12.159581,-2.929916,4.751189,-0.42051008,3.989993,-2.7520304,7.193877,-10.187259,2.197188,-6.20805,4.7710767
?,446.95724,81.265526,54.411682,23.624743,13.18777,28.500792,5.0953374,26.324537,-2.4130983,16.837534,-0.5180579,6.172472,-0.54004544,5.3933682,-6.815492,8.690595,-6.0891056,7.8451533,-4.5651946,4.5253534
?,429.73178,74.274536,45.755543,20.692202,7.624966,22.317968,0.20708789,20.834509,-7.7208743,15.185642,-0.8536059,6.3878913,0.61182034,6.566915,-6.387354,6.6333404,-7.5859423,6.1416593,-5.1214833,2.7120337
?,426.396,77.25583,50.03678,26.388334,9.485434,22.942331,0.5192734,20.387142,-8.198944,12.789171,-2.454597,5.4895287,-2.0171227,4.7256103,-4.661357,5.7662964,-11.33151,7.0608354,-5.0007424,3.8291638
?,420.44772,69.1827,48.535534,25.235815,10.433541,22.704393,0.4131664,22.074385,-6.7627506,13.402663,-0.4311579,6.3671784,-3.0485435,3.7084877,-7.542653,6.3244066,-7.7722,8.348362,-5.879503,2.8052032
?,412.1328,75.18421,50.834877,23.871798,12.089189,25.337624,0.81606084,21.054989,-5.932384,13.568304,-1.1863189,5.0870595,-4.3590703,3.231655,-6.18658,6.320065,-9.061909,5.5537114,-8.340476,2.6659975
?,420.24942,70.225426,47.611343,22.219109,9.686689,21.662615,-0.66255265,21.279398,-3.2399125,16.792295,-0.69652766,3.793171,-5.481436,2.9379153,-5.026982,7.2239714,-7.6671104,7.272398,-5.1605005,4.02992
?,412.2222,69.276855,43.927208,18.408686,7.8453283,22.078148,0.7405338,21.345448,-4.0607395,18.10712,0.25968024,3.996311,-2.8033938,4.4964037,-6.5799303,3.7544792,-9.47987,6.4332623,-8.758209,-0.053089198
?,422.3061,70.57938,50.034885,22.857647,6.4804473,19.68443,-1.5127572,23.17817,-5.323853,17.353626,2.2988527,4.4554667,-4.530083,5.8301253,-5.037373,7.2314734,-8.52607,3.3774812,-9.658248,1.6023561
?,457.43732,78.26242,26.104975,16.658848,16.251728,27.522076,-0.32366514,22.443981,-5.5418334,18.164791,0.8229871,3.9322824,-5.8270507,3.5803297,-4.530113,8.151342,-8.922219,7.0815315,-6.0573707,2.59466
?,440.25375,74.77958,47.39911,22.801838,13.126435,24.441616,-2.2028174,21.169191,-7.0794196,15.151268,-0.61755085,3.8372602,-4.3489227,3.8625824,-10.10074,5.813495,-9.978986,3.5962384,-7.9749722,2.4138517
?,423.4737,72.34218,52.538612,26.708958,10.915834,25.795538,2.5305393,23.486029,-3.3126168,18.283081,0.94739693,6.7575164,-2.660297,3.7455127,-9.16817,3.8950553,-8.450961,6.0748396,-6.4276085,5.781869
?,415.78116,69.07943,50.363495,22.047297,9.665586,23.956038,0.34558222,21.482481,-5.972714,11.6956415,-2.445474,6.5484066,-1.7358446,3.4604247,-6.9365487,4.181358,-10.451825,6.881724,-5.155126,3.4304657
?,411.76602,72.03708,46.724655,19.65316,7.6260376,23.575783,-1.0420698,20.602972,-6.11302,13.942805,-1.6815006,6.96684,-3.072752,2.6205459,-7.077019,4.6321416,-10.159808,7.7819715,-5.418063,1.2644868
?,420.86185,71.0486,50.610607,23.498526,11.539634,20.362816,-5.535161,22.078321,-3.4109786,15.978027,-2.974529,3.1561193,-2.4726162,5.7342315,-5.7629805,6.5203624,-9.207967,6.602276,-6.5031853,1.7253284
?,413.57516,71.35765,50.780273,23.627354,10.839994,22.198715,-1.3563763,19.620344,-7.6965785,13.486957,-2.87359,2.5277057,-2.528917,4.549173,-4.901204,6.87638,-9.736917,5.7610993,-5.79483,0.8003912
?,419.4939,72.73134,47.57966,18.368786,6.0430465,19.934021,-2.1858838,21.393648,-6.02248,14.565135,-2.5809424,4.7364655,-4.7058215,2.37635,-5.676252,5.5587454,-11.649415,3.8295581,-8.442661,2.6606886
?,412.80026,72.17987,49.669167,21.401304,7.1857905,21.206816,0.08154748,21.336784,-6.3848095,14.507572,-0.14703114,6.0594664,-0.78435576,4.8902364,-6.927876,6.3187847,-8.725403,6.716463,-7.9339967,0.72880095
?,411.6236,69.39752,49.575672,24.657473,9.850756,22.95561,1.1743269,22.520826,-3.0530803,17.15057,1.069338,4.837053,-3.6795604,2.6199882,-8.595302,3.9434931,-10.68052,3.3808165,-6.4843693,3.6735365
?,393.5824,68.00017,43.339104,17.811586,7.1483426,20.764713,1.5787663,20.296246,-3.1622007,14.2499,-2.1887562,3.6193404,-4.0101714,1.413455,-6.4073467,5.3713126,-7.7206187,6.2225327,-5.071959,3.3332179
?,401.94336,77.33529,45.172718,22.565529,10.993065,25.652014,0.8331093,19.348267,-0.84671295,17.917564,-2.594987,7.1399174,-3.1017385,2.1720474,-5.573532,4.3294,-9.191643,6.149076,-6.3651567,1.0046494
?,410.89865,70.449326,40.339657,21.187881,8.97506,22.882208,-0.44214395,17.419153,-4.0694942,16.922632,-2.4881444,5.055393,-3.9538245,2.6970086,-7.4451294,4.764232,-9.08603,7.490044,-6.658133,2.3257372
?,422.80014,67.83911,33.64544,24.564703,14.2369995,23.98011,0.5101083,19.202776,-3.9957323,16.11067,-2.2005618,6.7740545,-3.2987366,2.0373445,-10.170264,4.796321,-9.280991,5.72207,-8.241335,1.2125438
?,408.33218,68.186584,42.120476,20.529512,8.13474,23.161997,-0.5372365,19.174261,-4.7063975,16.620396,0.2891086,9.3993845,-1.8510268,4.0164638,-7.186185,4.118224,-9.96722,6.261903,-7.776864,1.0768173
?,441.2567,60.579212,42.720734,27.903896,16.158152,27.436548,-3.3003547,18.558441,-2.8027508,16.935896,-0.7477497,10.01504,-3.1197968,4.9794464,-10.530338,3.8089347,-9.766883,8.339468,-8.133426,2.473067
?,441.7653,61.719303,36.68131,15.692375,10.482166,29.417336,0.02248977,19.244164,-9.222692,15.38557,-2.10093,7.485243,-4.5407543,3.2061057,-9.36262,6.3859386,-10.33023,7.4396048,-7.039555,0.7586885
?,431.3574,61.113354,45.160706,21.757257,12.440102,28.672087,-2.5825646,19.566208,-3.1991704,16.568068,-3.2996552,7.672114,-1.3840691,2.07077,-12.030738,5.185491,-8.972068,5.71263,-8.91533,3.1940155
?,437.0553,55.295933,36.67763,22.248438,12.390522,26.99725,-4.65468,17.097,0.3350784,20.221813,-3.4687839,3.8306477,-5.646946,4.3792124,-7.10795,4.362858,-10.395989,8.136,-3.6135974,3.9951007
?,462.61157,57.000607,18.641666,19.831482,19.181976,29.008167,-4.7696524,18.211132,-6.127555,18.863323,-0.0077803424,9.254535,-1.721949,2.419401,-10.72104,7.219784,-11.734516,3.9466512,-2.6259382,7.077767
?,444.19684,57.470715,39.26988,21.415419,10.4411125,25.299612,-2.3539746,21.92163,-6.28055,12.817112,-7.2614007,4.06375,-3.1021852,4.8357453,-8.899767,4.3391094,-13.115522,3.8386283,-6.866778,5.9965563
?,428.00928,64.85774,49.74172,22.55815,9.130605,26.14634,-5.73033,19.548927,-1.3877621,15.056983,-2.905444,7.8267064,-3.2097247,3.0984564,-8.760293,5.593316,-9.413432,5.7194567,-5.293363,5.689931
?,423.98315,63.814465,43.351036,20.698008,9.448413,24.617426,-3.1548955,19.41361,-3.3964448,15.438471,-4.6790032,7.719295,-0.62445605,3.901244,-8.232739,5.8092647,-10.533205,4.837003,-8.88997,2.2771895
?,428.41946,66.21285,45.55458,22.352467,7.391085,23.543636,0.42546472,20.525795,-4.1621695,16.255762,-4.2045665,2.365407,-6.9727464,2.5819547,-6.4122076,5.2828574,-6.6000614,8.161697,-7.7954144,2.8942845
?,436.74155,66.20085,39.586292,13.431358,2.0139914,23.127645,4.826632,26.1912,-2.9810245,10.903441,-8.637338,2.9188957,-2.6276286,8.888839,-3.2483683,5.4264665,-12.644914,1.1728483,-9.758694,2.1383455
?,442.43234,72.20383,42.554813,16.922403,8.104947,27.43649,1.7748708,19.39818,-6.8171363,12.010854,-4.810321,8.206133,3.278649,11.693224,-7.2627993,1.9266683,-11.037319,7.102758,-7.216582,2.8724585
?,430.31152,67.33063,44.681973,21.82307,9.112019,25.595373,1.1770477,21.73241,-5.0750833,14.215826,-2.1364684,8.430649,-0.8464508,5.62417,-6.925283,6.4484453,-10.483048,4.1112547,-8.774336,3.2768083
?,434.62537,66.24932,40.949657,19.039988,7.972899,23.427067,-2.0366023,16.741745,-5.1702037,16.41002,-2.0714104,7.3296385,-2.0425088,5.0566587,-8.020713,4.8144894,-10.120369,4.693265,-6.744654,2.785801
?,414.59375,61.939175,44.13802,22.750685,10.2697315,23.848658,0.30065712,19.531075,-6.7106256,14.835896,-0.4458005,7.0480776,-4.155254,2.8169942,-11.335668,2.9084613,-9.450768,5.8318915,-6.796689,4.62853
?,425.9712,63.586147,46.802364,26.998922,15.885216,26.4775,-1.3613681,20.583378,-5.3899636,16.026737,-4.6184416,3.9132516,-5.578046,2.1828115,-8.824639,4.309909,-9.706197,6.173106,-7.248265,0.43647194
?,420.84393,63.84955,44.68161,24.841629,12.126937,26.562607,3.57289,23.850449,-3.25459,15.827658,-2.1743677,6.732268,-2.557958,4.298378,-7.888412,4.0023007,-7.8692427,8.633991,-5.8209734,4.838949
?,418.07275,63.739487,42.91258,22.617487,9.223412,23.88476,0.9586949,22.365034,-2.2085762,17.876877,-3.7844334,6.430795,-4.5858502,2.8891342,-8.162465,5.3493934,-10.161125,6.8843093,-6.599254,2.6363418
?,421.66196,63.50068,38.999504,23.450123,8.969644,22.961212,-1.6975639,22.07812,0.14488925,18.899986,-4.1093826,5.139439,-6.2130146,1.8911229,-8.815574,5.9137135,-10.461925,3.8357835,-8.095178,2.676049
?,410.53827,65.2426,45.208725,24.101501,9.535602,24.621597,3.9393768,20.092474,-2.646428,14.926348,-1.1630669,8.408987,-2.037784,1.4343061,-6.505024,8.709957,-7.891664,4.48812,-6.910123,3.2886028
?,418.78897,68.37376,47.983955,28.263266,12.85637,25.538797,2.381152,20.732126,-4.3526707,17.333693,-2.706222,2.012753,-6.1198454,1.2373022,-8.46963,5.8142815,-10.295874,4.898684,-6.736637,2.7871118
?,418.2112,64.42994,45.747963,21.58658,6.474092,22.38251,-1.6898702,21.166246,-2.3185768,17.17354,-0.8405617,9.1682205,-4.258934,3.6470454,-9.346163,3.5709476,-10.027493,7.41381,-7.327542,3.6058326
?,416.06396,66.48625,46.9869,20.438002,6.785213,23.335005,0.06161876,22.404272,-2.546916,15.121524,-2.4550097,7.482779,-2.7158191,3.931337,-7.722138,5.9717402,-7.177696,8.730353,-4.3413005,3.099513
?,421.46707,58.914124,46.384365,25.077648,13.061552,27.480421,0.9673067,22.011099,-1.6731707,16.030922,-2.0861611,5.2825155,-6.210949,4.681977,-5.9483685,6.635565,-10.154699,4.624382,-6.9655123,2.322454
?,433.2882,58.712284,43.42043,24.224548,12.280221,24.192884,-1.8802854,22.653578,-2.9431129,16.805117,-3.8987687,5.728136,-6.4339604,4.1738253,-9.117678,4.923041,-11.1210165,7.5079613,-5.172323,6.4908113
?,435.56952,63.091473,45.897354,21.578241,9.703522,26.247189,-0.10177079,17.781446,-7.8660107,15.340888,-1.1083546,6.9818363,-3.4934635,1.2610152,-10.9502325,4.44622,-7.9265304,7.133648,-6.538091,1.7654006
?,422.20737,62.579914,45.391712,22.268272,10.037043,25.93306,0.2663782,21.756073,-4.6370764,16.107967,-3.412148,6.3473816,-4.0068364,2.3265736,-6.9300275,10.011399,-6.334073,4.929558,-8.462479,4.174297
?,418.497,63.851585,41.741497,20.139078,10.527944,25.641357,0.6552058,23.214336,-6.4194026,13.226406,-3.1677208,2.449063,-7.315078,0.5777952,-9.881088,5.0467443,-8.374811,6.1565332,-6.8426547,4.029316
?,413.38373,66.723816,44.99256,17.72846,6.990162,23.278877,-0.67519003,22.0805,-4.9700937,16.259195,-1.2675045,7.064126,-3.7756155,2.4941037,-8.142744,3.8641481,-10.646953,4.6594048,-6.288558,2.2554288
?,413.88324,59.305458,45.41275,22.615072,8.896439,21.21583,-3.3572514,20.980299,-2.6369278,17.652332,-0.41639954,5.391862,-4.3126717,3.01072,-9.307901,2.9050715,-9.751414,6.004604,-8.179103,0.10402059
?,424.15604,63.808426,45.41853,22.830894,11.18196,23.834492,-0.08122526,21.219395,-3.7522926,15.009724,-1.4876274,4.904943,-5.9436603,4.8039894,-7.2332063,6.912843,-5.749793,6.759752,-6.9986677,6.4490733
?,434.15454,70.615616,42.304913,17.922365,8.455695,27.283955,1.9068614,23.122625,-2.808211,17.84344,0.4635253,10.1876135,-3.2717953,2.7020802,-7.6783814,7.2983055,-9.530793,4.292615,-8.408133,1.8963858
?,416.36108,61.039337,46.586273,21.111124,8.477611,24.481943,-0.10333139,21.361002,-4.021502,17.23082,-2.2247863,5.35554,-4.719941,4.5927396,-6.6045775,6.9267626,-6.9643884,7.98545,-5.764795,3.71209
?,422.98218,57.24945,45.815216,21.776209,5.7736335,21.33549,-0.9373681,20.477898,-2.837144,16.772778,0.48489836,6.561873,-4.9566274,3.6763191,-9.756438,4.425034,-7.8850684,7.2129245,-5.8108077,5.1967287
?,436.06204,62.389885,45.849937,25.561243,12.165606,27.630701,0.09884714,21.453861,-2.8369555,20.092691,2.0166447,10.7666645,-1.4408876,4.896079,-8.39792,6.8513985,-11.054893,5.738098,-7.757245,1.2798225
?,417.9126,63.944508,45.954853,23.34514,10.864921,25.984228,-1.1497922,19.171875,-5.7778387,16.044111,-0.83694667,7.9107146,-4.5379496,-0.21728827,-10.941228,6.3180146,-8.468375,5.0090013,-6.2925878,6.068398
?,415.96207,65.52081,41.59206,14.264153,5.378954,23.65424,2.6508193,21.32888,-4.657156,11.314119,-3.3063114,6.8313775,-2.6063595,3.0134149,-6.912291,5.56497,-8.262831,5.909832,-6.275438,3.5055306
?,439.17233,83.64843,49.1882,24.060324,11.329463,23.189653,6.0809236,24.160013,-1.8493674,16.358145,2.910741,7.794077,-1.6313375,9.110897,-1.7936755,6.0135016,-8.158216,4.2299147,-8.713436,1.4081904
?,422.9394,78.4951,46.35418,21.746286,8.816988,21.026033,2.1706855,20.184412,-3.182822,16.886248,1.015693,8.405794,-0.9806671,2.7358878,-5.3087645,4.0417013,-7.30514,5.459651,-6.7318754,1.3439944
?,426.555,77.70763,46.585915,20.634369,7.4548507,18.179302,0.7351804,19.512043,-5.2852373,14.002726,-2.1550736,6.2289605,-3.5759537,3.3249722,-4.4480658,5.117677,-9.300398,8.760254,-5.1465898,2.644518
?,427.16254,69.89856,47.714886,21.165274,6.7099833,18.15396,2.366209,21.989397,-3.2393897,14.077235,0.7948514,7.1488714,-4.308409,0.7393087,-6.8253546,7.3688436,-6.68892,4.706885,-7.488559,1.8941879
?,426.1444,72.57547,45.059326,19.917439,7.8264947,20.020668,-1.4924006,18.14403,-5.324684,14.993269,-4.239832,3.83917,-5.164291,1.725119,-8.079078,4.4628053,-8.358087,5.075195,-7.2051334,3.3785536
?,434.7881,75.72523,45.523895,18.703537,8.72646,21.838802,1.6151793,21.33473,-4.2769876,14.544401,-0.7135293,6.393198,-0.16154861,6.361912,-5.8670716,5.413227,-7.843263,5.593591,-7.11247,1.1468782
?,440.5586,75.409035,49.56117,24.67606,7.6504602,20.388699,1.3111202,20.94912,-4.176097,14.166946,-3.667759,5.632142,-3.200714,6.145743,-3.8056464,8.886738,-8.217068,3.9917564,-10.370284,-1.7777092
?,427.8181,78.0686,56.63282,26.70808,11.220892,20.367908,-0.9212821,16.715963,-10.88532,9.003377,-4.1532793,4.412682,-3.2458668,4.607333,-3.835617,9.384006,-5.950315,6.6621184,-5.8896074,2.708671
?,437.3759,78.56774,49.604412,20.952074,8.482802,20.068233,-1.037803,21.077534,-4.851942,11.8476925,-2.6516216,8.807089,-2.451712,4.0100694,-6.9706407,5.193484,-9.40751,8.081709,-3.816955,7.151493
?,428.47983,75.32094,46.21417,16.330587,7.2634683,24.348738,2.0613904,17.562729,-6.448855,12.928195,-1.6590452,5.266071,-2.7684584,5.354392,-7.397164,3.0326781,-9.390209,4.43046,-8.810006,0.5670306
?,441.29663,75.78759,44.45252,18.159847,7.007263,18.386662,-3.9626904,18.418596,-6.2907586,11.369213,-5.752917,4.8867865,-2.5084672,5.9397874,-4.9829636,6.1212664,-9.18271,7.8658223,-6.568175,0.6362499
?,425.18433,67.7935,48.64456,21.930578,9.889763,24.21309,0.7801739,21.31768,-3.0127778,13.703322,-2.7373304,6.945368,-2.4465644,4.5204754,-5.4867578,4.977343,-10.756479,3.454536,-7.219602,0.54339904
?,419.2236,66.09453,49.341694,20.838524,9.650695,23.189812,3.6455324,22.39268,-2.8431282,14.29913,-0.56361675,5.1054153,-6.33737,1.4795108,-5.4341893,7.038856,-5.8711715,7.1571817,-5.4169354,-0.8291085
?,422.98233,70.63662,52.398907,29.446205,13.54459,23.242811,1.6133399,20.911789,-5.471828,15.204627,0.7381506,7.084952,-4.0119123,4.289238,-5.918892,6.7431784,-7.4429173,7.5925984,-5.7302585,1.7486122
?,436.53705,72.22935,44.6689,24.47833,12.7169485,21.895376,-2.213544,20.095375,-5.4374986,12.579106,-4.9560695,3.584446,-6.098061,3.3305752,-6.24588,6.2292013,-8.527676,7.2228537,-7.637446,3.0422344
?,434.05615,72.868,44.408726,20.287315,10.013052,19.064425,-3.4631753,16.518532,-7.867353,15.960495,-1.3591912,4.9748087,-4.2435617,2.953257,-5.656168,8.5539465,-8.365714,4.932974,-6.3775253,2.4079683
?,433.77762,70.594604,45.464104,23.023176,12.418255,22.97477,-2.3757482,19.237595,-7.0579677,12.615112,-3.6153088,5.559329,-5.4594283,3.1816175,-8.499243,5.8420963,-7.361296,4.949199,-9.21185,1.8895317
?,432.9128,70.613754,49.3499,21.345976,7.3354864,21.733494,1.2656108,22.341482,-3.0820818,15.850429,-3.41265,5.375083,-3.3135781,4.666779,-5.630786,9.135267,-5.873882,6.965288,-6.6735153,1.5540121
?,429.43854,70.97432,48.340454,24.386944,8.246237,22.249119,2.7171254,22.76707,-4.766505,14.702158,-4.44224,4.4443803,-4.0564322,2.207522,-6.3664217,7.059327,-7.0845785,7.718085,-6.899783,2.1141496
?,423.71262,68.32332,47.6957,21.133978,9.7143545,23.751362,3.8066378,24.183346,0.9632284,17.637691,-2.5410964,4.722029,-1.9312875,4.1707006,-7.4257493,5.030201,-8.172895,5.4024935,-6.7884216,2.7717516
?,430.91013,75.21286,47.384068,18.933943,8.153636,25.185272,6.043873,23.931803,-3.0813866,13.602518,-6.218207,2.176886,-3.9745672,2.3008525,-7.535555,5.9107366,-9.648427,2.7859113,-10.500327,-1.6720375
?,433.2521,73.71812,46.50277,19.436733,6.825199,22.094534,-0.024954818,23.372688,-6.406301,14.3182125,-0.4324651,8.172551,0.318092,8.325684,-7.0052543,5.75452,-10.782018,5.1104226,-5.986014,5.1606336
?,428.75824,68.44878,48.124744,23.709656,8.979941,20.87267,2.561178,24.382095,-2.181091,16.187124,-0.46266496,5.2534876,-4.087666,3.500025,-3.8338976,8.501167,-8.255763,4.5431495,-5.190211,2.8131387
?,423.6938,70.25614,46.665535,20.709324,11.479238,23.704668,1.9090139,22.29629,-3.901411,13.208649,-1.638289,6.6611886,-1.9822124,1.4865834,-8.600786,7.1900053,-7.2266846,7.092414,-6.711736,-0.22387786
